,wikidataUrl,titleLabel,materialLabel,genreLabel,collectionLabel,depicts,movement,subjectLabel,creatorBirthPlaceLabel,creatorCountry,creatorLabel,year,image,startTime,artworkLabel,locLabel,id,width,height
0,http://www.wikidata.org/entity/Q17494785,,oil paint; canvas,landscape art,Musée des Beaux-Arts de Bordeaux; Musée d'Orsay,Cagnes-sur-Mer; landscape; tree,Impressionism,,Limoges,France,Pierre-Auguste Renoir,1915,http://commons.wikimedia.org/wiki/Special:FilePath/Renoir%20-%20Paysage%20de%20Cagnes%2C%201915%20%28vers%29.jpg,{'nan'},Landscape of Cagnes,Musée des Beaux-Arts de Bordeaux,Q17494785,50.0,38.0
1,http://www.wikidata.org/entity/Q18177686,,oil paint; canvas,landscape art; mythological painting,Musée des Beaux-Arts de Bordeaux,dog; broad-leaved tree; Diana; landscape; woman; bathing; body of water; grove,Realism,,Paris; rue du Bac,France,Jean-Baptiste Camille Corot,1855,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20bain%20de%20Diane.jpg,{'nan'},Le Bain de Diane,Musée des Beaux-Arts de Bordeaux,Q18177686,257.5,168.8
2,http://www.wikidata.org/entity/Q18748034,,oil paint; canvas,portrait,Musée des Beaux-Arts de Bordeaux,man,Dutch Golden Age painting; Baroque,,Antwerp,Belgium,Frans Hals,1632,http://commons.wikimedia.org/wiki/Special:FilePath/Hals-HommeALaMainSurLeCoeur-Bordeaux.jpg,{'nan'},Portrait of a man with his hand on his heart,Musée des Beaux-Arts de Bordeaux,Q18748034,52.0,62.0
3,http://www.wikidata.org/entity/Q18815398,,wood; oil paint,landscape art; mythological painting,Musée des Beaux-Arts de Bordeaux,dog; oak; forest; sleep; Diana; landscape; nymph; body of water,Baroque,,Antwerp,Belgium,Abraham Govaerts,1614,http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20Govaerts%20Waldlandschaft%20mit%20Rast%20der%20Diana.jpg,{'nan'},Resting Diana,Musée des Beaux-Arts de Bordeaux,Q18815398,113.0,73.0
4,http://www.wikidata.org/entity/Q18815450,,oil paint; canvas,genre art; nude,Musée des Beaux-Arts de Bordeaux,squatting position; chestnut hair; washing; intergluteal cleft; eyebrow; hip; sitting; buttocks; rosacea; barefoot; gaze towards the viewer; chignon; kneeling; old age; pedicure; elderly people; toe; shoulder; back; woman; breast; waist; overweight; group of humans; window,Impressionism,,Paris,France,Albert Dagnaux,1918,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Dagnaux%20-%20Lucette%20-%201918.jpg,{'nan'},Lucette,Musée des Beaux-Arts de Bordeaux,Q18815450,112.0,120.0
5,http://www.wikidata.org/entity/Q18818939,,oil paint; canvas,history painting,Musée des Beaux-Arts de Bordeaux,barque; Mathieu de Montmorency; man; crowd; feather; Pauillac; woman; Marie Thérèse Charlotte of France; bank; Gironde estuary,Pre-romanticism; neoclassicism,,Paris,France,Antoine-Jean Gros,1818,http://commons.wikimedia.org/wiki/Special:FilePath/Antoine-Jean%20Gros%20004.jpg,{'nan'},Q18818939,Musée des Beaux-Arts de Bordeaux,Q18818939,504.0,326.0
6,http://www.wikidata.org/entity/Q18818947,Bacchante lutinant une chèvre,oil paint; canvas,mythological painting; nude,Musée des Beaux-Arts de Bordeaux,Hedera; laurel wreath; glabrousness; eyebrow; drapery; dandelion; nudity; umbilicus; hip; ribbon; armpit; eye contact; barefoot; Bacchant; goat; steatomery; ear; areola; plant; Q3248828; lying; toe; malleolus; woman; smile; breast; waist; zoophilia; cone; rural area; nipple; sky; swagger stick,academic art; Pont-Aven School,,La Rochelle,France,William-Adolphe Bouguereau,1862,http://commons.wikimedia.org/wiki/Special:FilePath/Bouguereau%20-%20Bacchante%20lutinant%20une%20chevre%2C%201862.jpg,{'nan'},Bacchant,Musée des Beaux-Arts de Bordeaux,Q18818947,185.0,115.0
7,http://www.wikidata.org/entity/Q18818959,,oil paint; canvas,landscape art,Musée des Beaux-Arts de Bordeaux,péniche; island; Oise; landscape; barge; woman; laundry detergent; duck; grove; bank,Barbizon school,,Paris,France,Charles-François Daubigny,1859,http://commons.wikimedia.org/wiki/Special:FilePath/Charles-Fran%C3%A7ois%20Daubigny%20008.jpg,{'nan'},The Bank of the Oise River,Musée des Beaux-Arts de Bordeaux,Q18818959,213.0,122.0
8,http://www.wikidata.org/entity/Q18822199,,oil paint; canvas,mythological painting,Musée des Beaux-Arts de Bordeaux,Laocoön; snake; pain; cadaver,Baroque painting,,Haarlem,Netherlands,Pieter Soutman,1610,http://commons.wikimedia.org/wiki/Special:FilePath/Claesz%20Soutman%20Laoco%C3%B6n.jpg,{'nan'},Laocoön and His Sons Bitten by Snakes,Musée des Beaux-Arts de Bordeaux,Q18822199,237.0,185.0
9,http://www.wikidata.org/entity/Q18822222,Phrosine et Mélidore,oil paint; canvas,genre art; nude,Musée des Beaux-Arts de Bordeaux,man; Mélidore et Phrosine; woman; clothing; nudity; cadaver,Naturalism,,Paris,France,Édouard Joseph Dantan,1878,http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Dantan%20Phrosine%20et%20M%C3%A9lidore%20after%20Prud%27hon.jpg,{'nan'},Phrosine and Mélidore,Musée des Beaux-Arts de Bordeaux,Q18822222,140.0,200.0
10,http://www.wikidata.org/entity/Q18822239,,oil paint; canvas,mythological painting,Musée des Beaux-Arts de Bordeaux,toplessness; flower; wreath; landscape; woman; nudity; breast; sitting; crown; Flora,Rococo,,Malmö Sankt Petri församling,Sweden,Alexander Roslin,1750,http://commons.wikimedia.org/wiki/Special:FilePath/Flora%20%28Museum%20of%20Bordeaux%29.jpg,{'nan'},Flora,Musée des Beaux-Arts de Bordeaux,Q18822239,72.5,91.5
11,http://www.wikidata.org/entity/Q18822246,,oil paint; canvas,genre art,Musée des Beaux-Arts de Bordeaux,peasant; man; Lot-et-Garonne; field; boy; plough; woman; ox; family; teaching; tillage; girl,neoclassicism,,Paris,France,François-André Vincent,1798,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois-Andr%C3%A9%20Vincent%20-%20La%20Le%C3%A7on%20de%20labourage.gif,{'nan'},The Ploughing Lesson,Musée des Beaux-Arts de Bordeaux,Q18822246,313.0,213.0
12,http://www.wikidata.org/entity/Q18822258,,oil paint; canvas,genre art,Musée des Beaux-Arts de Bordeaux,reading; theologian; man; public lecture; discussion,Baroque,,Naples,Italy,Luca Giordano,1650,http://commons.wikimedia.org/wiki/Special:FilePath/Giordano-Th%C3%A9ologiens-Bordeaux.jpg,{'nan'},Assembly of Religious Persons,Musée des Beaux-Arts de Bordeaux,Q18822258,177.0,122.0
13,http://www.wikidata.org/entity/Q18822294,,oil paint; canvas,landscape art,Musée des Beaux-Arts de Bordeaux,laundering; waterfall; landscape; rock; woman; laundry detergent,Rococo,,Lyon,France,Jean-Baptiste Pillement,1792,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20Pillement%20-%20Landscape%20with%20Washerwomen%20-%20WGA17745.jpg,{'nan'},The Launderers,Musée des Beaux-Arts de Bordeaux,Q18822294,68.0,45.0
14,http://www.wikidata.org/entity/Q18822299,,oil paint; canvas,history painting,Musée des Beaux-Arts de Bordeaux,"judge; minister; couch; Ahmed III; ambassador; Turkey; Ibrahim Pasha of Egypt; clothing; embassy; admiral; Charles Marie François Olier, marquis de Nointel; Mehmed IV; Jean-Baptiste Louis Picon; banquet; sovereign",Orientalism,,Valenciennes,France,Jean Baptiste Vanmour,1724,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20van%20Mour%20007.jpg,{'nan'},Q18822299,Musée des Beaux-Arts de Bordeaux,Q18822299,121.5,90.0
15,http://www.wikidata.org/entity/Q18822365,"L'ete, Ceres",oil paint; canvas,allegory; mythological painting,Musée des Beaux-Arts de Bordeaux,sickle; toplessness; plain; bread; field; landscape; woman; nudity; Ceres; grain harvest; allegory; basket; summer,Realism,,Gréville-Hague,France,Jean-François Millet,1865,http://commons.wikimedia.org/wiki/Special:FilePath/L%27ete%2C%20Ceres%20-%20Jean-Fran%C3%A7ois%20Millet%20%281864-1865%29.jpg,{'nan'},"Summer, Ceres",Musée des Beaux-Arts de Bordeaux,Q18822365,134.0,266.0
16,http://www.wikidata.org/entity/Q18822383,,oil paint; canvas,genre art,Musée des Beaux-Arts de Bordeaux,judge; throne; reading; fauteuil; Inquisitión; Tomás de Torquemada; public lecture; Sixtus IV; pope,academic art,,Fourquevaux,France,Jean-Paul Laurens,1882,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20grand%20inquisiteur.jpg,{'nan'},The Pope and the Inquisitor,Musée des Beaux-Arts de Bordeaux,Q18822383,134.0,113.0
17,http://www.wikidata.org/entity/Q18822420,,oil paint; canvas,landscape art,Musée des Beaux-Arts de Bordeaux,forest; landscape; Forest of Fontainebleau; Fontainebleau; path; human,Barbizon school,,Bordeaux,France,Narcisse Virgilio Díaz,1867,http://commons.wikimedia.org/wiki/Special:FilePath/Narcisse%20Virgile%20Diaz%20de%20la%20Pe%C3%B1a%20-%20The%20Forest%20in%20Fontainebleau%20-%20WGA06332.jpg,{'nan'},The Forest of Fontainebleau,Musée des Beaux-Arts de Bordeaux,Q18822420,92.0,72.0
18,http://www.wikidata.org/entity/Q18822436,,oil paint; canvas,religious art,Musée des Beaux-Arts de Bordeaux,well; dromedary; Eliezer; Camelus; bijou; Rebecca; woman; gift,Rococo; Baroque,,Venice,Italy,Giambattista Pittoni,1750,http://commons.wikimedia.org/wiki/Special:FilePath/Pittoni%2C%20Giambattista%20-%20Eliezer%20and%20Rebecca%20-%2018th%20c.jpg,{'nan'},Eliezer and Rebecca (Pittoni),Musée des Beaux-Arts de Bordeaux,Q18822436,130.0,68.0
19,http://www.wikidata.org/entity/Q18822484,,oil paint; cardboard,portrait; nude,Musée des Beaux-Arts de Bordeaux,sky; man; angel; nudity; cloud; wing,Symbolism,,Bordeaux,France,Odilon Redon,1890,http://commons.wikimedia.org/wiki/Special:FilePath/Redon%20winged-man.jpg,{'nan'},The Winged Man,Musée des Beaux-Arts de Bordeaux,Q18822484,33.5,24.0
20,http://www.wikidata.org/entity/Q18822508,,oil paint; canvas,history painting,Musée des Beaux-Arts de Bordeaux,"official; minister; Ahmed III; ambassador; Ibrahim Pasha of Egypt; clothing; embassy; Charles Marie François Olier, marquis de Nointel; Mehmed IV; Jean-Baptiste Louis Picon; sovereign",Orientalism,,Valenciennes,France,Jean Baptiste Vanmour,1724,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20van%20Mour%20006.jpg,{'nan'},Q18822508,Musée des Beaux-Arts de Bordeaux,Q18822508,121.5,90.0
21,http://www.wikidata.org/entity/Q18822515,,oil paint; canvas,genre art,Musée des Beaux-Arts de Bordeaux,tomb; winter; sky; widow; flower; mourning; wreath; landscape; widowhood; family; woman; cloud; crown; tree,Pont-Aven School; academic art,,La Rochelle,France,William-Adolphe Bouguereau,1859,http://commons.wikimedia.org/wiki/Special:FilePath/William-Adolphe%20Bouguereau%20%281825-1905%29%20-%20The%20Day%20of%20the%20Dead%20%281859%29.jpg,{'nan'},The Day of the Dead,Musée des Beaux-Arts de Bordeaux,Q18822515,120.0,147.0
22,http://www.wikidata.org/entity/Q3181999,La Grèce sur les ruines de Missolonghi,oil paint; canvas,allegory,Musée des Beaux-Arts de Bordeaux,fatherland; private; soldier; Greece; Missolonghi; décolletage; kneeling; long hair; woman; ruins; black hair; personification; cadaver; cleavage; turban; belt,Romanticism,,Saint-Maurice,France,Eugène Delacroix,1826,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Gr%C3%A8ce%20sur%20les%20ruines%20de%20Missolonghi.jpg,{'nan'},Greece on the Ruins of Missolonghi,Musée des Beaux-Arts de Bordeaux,Q3181999,147.0,208.0
23,http://www.wikidata.org/entity/Q3207267,The Lion Hunt,oil paint; canvas,genre art,Musée des Beaux-Arts de Bordeaux,horse; sea; sky; spear; man; shield; lion; dune; hunting; sabre; cadaver; cloud; shore; scimitar,Romanticism,hunting,Saint-Maurice,France,Eugène Delacroix,1855,http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Delacroix%20-%20The%20Lion%20Hunt%20-%20Google%20Art%20Project.jpg,{'nan'},La Chasse aux lions,Musée des Beaux-Arts de Bordeaux,Q3207267,115.0,86.0
24,http://www.wikidata.org/entity/Q3828749,Les Fraises,oil paint; canvas,still life,Musée d'Orsay,strawberry; leaf; tablecloth; fruit; table,Impressionism,,Limoges,France,Pierre-Auguste Renoir,1908,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Auguste%20Renoir%20-%20Les%20Fraises.jpg,{'1961'},Q3828749,Musée des Beaux-Arts de Bordeaux,Q3828749,43.0,20.0
25,http://www.wikidata.org/entity/Q3888853,,oil paint; canvas,landscape art,Musée des Beaux-Arts de Bordeaux; Musée d'Orsay,meadow; house; landscape; Île-de-France,Impressionism; pointillism,,Paris,France,Georges Seurat,1881,http://commons.wikimedia.org/wiki/Special:FilePath/Georges%20Seurat%20-%20Paysage%20d%27%C3%8Ele-de-France.jpg,{'nan'},Paysage d'Ile de France,Musée des Beaux-Arts de Bordeaux,Q3888853,40.7,32.5
26,http://www.wikidata.org/entity/Q3937625,,oil paint; canvas,portrait,Musée des Beaux-Arts de Bordeaux,dog; Scheldt; flower; Marie de' Medici; woman; church building; crown; rose; Antwerp,Baroque painting,,Antwerp,Belgium,Anthony van Dyck,1631,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20de%27%20Medici%20by%20Anthony%20van%20Dyck.jpg,{'nan'},Portrait of Marie de' Medici,Musée des Beaux-Arts de Bordeaux,Q3937625,140.0,225.0
27,http://www.wikidata.org/entity/Q47156793,,oil paint; canvas,still life,Musée des Beaux-Arts de Bordeaux,mazagran; coffeepot,fauvism,,Bordeaux,France,Albert Marquet,1902,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Coffeepot%20Albert%20Marquet%20%281902%29.jpg,{'nan'},The Coffeepot,Musée des Beaux-Arts de Bordeaux,Q47156793,46.0,55.0
28,http://www.wikidata.org/entity/Q47263482,,oil paint; canvas,nude,Musée des Beaux-Arts de Bordeaux,woman; nudity; painter,fauvism,,Bordeaux,France,Albert Marquet,1898,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Marquet%2C%201898%20-%20Nu%20fauve.jpg,{'nan'},Life Class at the École des Beaux-Arts,Musée des Beaux-Arts de Bordeaux,Q47263482,50.0,73.0
29,http://www.wikidata.org/entity/Q47296691,,oil paint; canvas,self-portrait,Musée des Beaux-Arts de Bordeaux,Albert Marquet; painter,fauvism,Albert Marquet,Bordeaux,France,Albert Marquet,1904,http://commons.wikimedia.org/wiki/Special:FilePath/Self-Portrait%20Albert%20Marquet%20%281904%29.jpg,{'nan'},"Self-Portrait, 1904",Musée des Beaux-Arts de Bordeaux,Q47296691,38.0,46.0
30,http://www.wikidata.org/entity/Q47455504,,oil paint; canvas,portrait,Musée des Beaux-Arts de Bordeaux,woman; Marcelle Marquet,fauvism,Marcelle Marquet,Bordeaux,France,Albert Marquet,1931,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Marquet%2C%201931%20-%20Portrait%20de%20Marcelle%20Marquet.jpg,{'nan'},Portrait of Marcelle Marquet,Musée des Beaux-Arts de Bordeaux,Q47455504,50.0,61.0
31,http://www.wikidata.org/entity/Q49019670,,oil paint; canvas,portrait,Musée des Beaux-Arts de Bordeaux,sitting; woman; shawl; Gabrielle Bernheim,Impressionism; Les Nabis,,Lausanne,Switzerland,Félix Vallotton,1905,http://commons.wikimedia.org/wiki/Special:FilePath/Gabrielle%20Vallotton.jpg,{'nan'},Q49019670,Musée des Beaux-Arts de Bordeaux,Q49019670,116.0,89.0
0,http://www.wikidata.org/entity/Q12116031,,canvas; oil paint,portrait,Condé Museum,woman; fur; bijou; hairstyle,Italian Renaissance,,Mirandola,Italy,Dosso Dossi,1530,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Chantilly%2C%20Giulio%20Romano%2C%20portrait%20of%20a%20Roman%20lady.JPG,{'nan'},Portrait of a Woman,Condé Museum,Q12116031,67.0,82.0
1,http://www.wikidata.org/entity/Q15844756,Autoportrait à vingt-quatre ans,canvas; oil paint,self-portrait,Condé Museum,easel; Jean Auguste Dominique Ingres; man,Romanticism,Jean Auguste Dominique Ingres,Montauban,France,Jean Auguste Dominique Ingres,1804,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Auguste-Dominique%20Ingres%20-%20Autoportrait%20%C3%A0%20vingt-quatre%20ans%20-%20Google%20Art%20Project.jpg,{'nan'},Self-portrait at twenty-four,Condé Museum,Q15844756,610.0,770.0
2,http://www.wikidata.org/entity/Q16268861,Venere dormiente con Amorini,canvas; oil paint,mythological painting,Condé Museum,putto; hairstyle; disguise; marriage; recorder; sleep; folk dance; Venus,Baroque,,Bologna,Italy,Annibale Carracci,1602,http://commons.wikimedia.org/wiki/Special:FilePath/Annibale%20Carracci%20-%20Sleeping%20Venus%20-%20WGA4449.jpg,{'nan'},Sleeping Venus,Condé Museum,Q16268861,328.0,190.0
3,http://www.wikidata.org/entity/Q16649045,,canvas; oil paint,portrait,Condé Museum,part; necklace; bijou; chignon; smile; shawl; décolletage; Antonia Duvauçey de Nittis; sitting; 1795–1820 clothing; dress; fauteuil; ring; brown hair; woman; hand fan; bracelet,Romanticism,,Montauban,France,Jean Auguste Dominique Ingres,1807,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Auguste-Dominique%20Ingres%20-%20Portrait%20de%20Madame%20Duvaucey%20-%20Google%20Art%20Project.jpg,{'nan'},Portrait of Madame Devaucay,Condé Museum,Q16649045,590.0,760.0
4,http://www.wikidata.org/entity/Q18686458,"Portrait de François Ier (1494-1547), roi de France",wood; oil paint,portrait,Condé Museum,Francis I of France; bijou; hat; man,French Renaissance,,Brussels metropolitan area,Belgium,Jean Clouet,1515,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Clouet%20-%20Portrait%20de%20Fran%C3%A7ois%20Ier%20%281494-1547%29%2C%20roi%20de%20France%20-%20Google%20Art%20Project.jpg,{'nan'},"Francis I of France (1494-1547), king of France",Condé Museum,Q18686458,250.0,350.0
5,http://www.wikidata.org/entity/Q18688225,"Portrait de la comédienne Marie-Anne de Châteauneuf, dite Mlle Duclos (1664-1747), dans le rôle d'Ariane",canvas; oil paint,portrait,Condé Museum,bijou; putto; star; Ariadne; Bacchus; dress; woman; actor; sword,Baroque,,Paris,France,Nicolas de Largillière,1712,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20de%20Largillierre%20-%20Portrait%20de%20la%20com%C3%A9dienne%20Marie-Anne%20de%20Ch%C3%A2teauneuf%2C%20dite%20Mlle%20Duclos%20%281664-1747%29%2C%20dans%20le%20r%C3%B4le%20d%27Ariane%20-%20Google%20Art%20Project.jpg,{'nan'},"Marie-Anne de Châteauneuf, dite Mlle Duclos, dans le rôle d'Ariane",Condé Museum,Q18688225,535.0,650.0
6,http://www.wikidata.org/entity/Q18688232,L’enfance de Bacchus,canvas; oil paint,mythological painting,Condé Museum,crown; tableware; leaf; nudity; broad-leaved tree; Silenus; Bacchus; Q3248828; crock; sleep; child,classicism,,Les Andelys,France,Nicolas Poussin,1630,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Poussin%20-%20L%E2%80%99enfance%20de%20Bacchus%20-%20Google%20Art%20Project.jpg,{'nan'},The Nurture of Bacchus,Condé Museum,Q18688232,168.0,135.0
7,http://www.wikidata.org/entity/Q1986597,La Madone de la maison d'Orléans,wood; oil paint,religious art,Condé Museum,treatment; Child Jesus; container; apple; medicinal plant; Virgin Mary; mother; woman; boy,Italian Renaissance,Madonna and Child,Urbino,Italy,Raphael,1506,http://commons.wikimedia.org/wiki/Special:FilePath/Rapha%C3%ABl%20-%20La%20Madone%20de%20la%20maison%20d%27Orl%C3%A9ans%20-%20Google%20Art%20Project.jpg,{'nan'},Madonna d'Orleans,Condé Museum,Q1986597,230.0,310.0
8,http://www.wikidata.org/entity/Q21014201,,oil paint,landscape art,Demidov collection; Condé Museum,dune; wind; beach; cloud; sailing ship; landscape; barrel; people; Scheveningen,Baroque painting,,Haarlem,Netherlands,Jacob van Ruisdael,1660,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20van%20Ruisdael%20-%20Beach%20and%20Dunes%20at%20Scheveningen.jpg,{'nan'},Beach and Dunes at Scheveningen,Condé Museum,Q21014201,110.0,84.0
9,http://www.wikidata.org/entity/Q2360329,Les Trois Grâces,panel; oil paint,mythological painting; nude,Condé Museum,contrapposto; mountain; mons pubis; nudity; rural area; woman; coral; back; long hair; sky; bijou; chignon; Charites; umbilicus; buttocks; Gluteal sulcus; necklace; chestnut hair; beauty; body of water; glabrousness; Dimples of Venus; apple; hairstyle; intergluteal cleft; vespaio,Italian Renaissance,Charites,Urbino,Italy,Raphael,1503,http://commons.wikimedia.org/wiki/Special:FilePath/Rapha%C3%ABl%20-%20Les%20Trois%20Gr%C3%A2ces%20-%20Google%20Art%20Project.jpg,{'nan'},Three Graces,Condé Museum,Q2360329,17.0,17.0
10,http://www.wikidata.org/entity/Q2427320,,poplar wood; oil paint,religious art,Condé Museum,Holy Family; Child Jesus; Virgin Mary; pillow; mother; Joseph; woman; boy,Italian Renaissance,Madonna and Child,Urbino,Italy,Raphael,1509,http://commons.wikimedia.org/wiki/Special:FilePath/Rapha%C3%ABl%20-%20La%20Madone%20de%20Lorette%20-%20Google%20Art%20Project.jpg,{'nan'},Madonna of Loreto,Condé Museum,Q2427320,90.0,120.0
11,http://www.wikidata.org/entity/Q26709657,,canvas; oil paint,portrait,Condé Museum,Molière; moustache; portrait at bust length; man,classicism,,Troyes,France,Pierre Mignard,1658,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Mignard%20-%20Portrait%20de%20Jean-Baptiste%20Poquelin%20dit%20Moli%C3%A8re%20%281622-1673%29%20-%20Google%20Art%20Project%20%28cropped%29.jpg,{'nan'},Q26709657,Condé Museum,Q26709657,48.5,55.0
12,http://www.wikidata.org/entity/Q28926924,Le Grand Condé,oil paint,genre art,Condé Museum,"collar; Louis, Grand Condé; helmet; lace; man; military; cuirass; swagger stick; feather; sword",Baroque,,Antwerp,Belgium,David Teniers the Younger,1653,http://commons.wikimedia.org/wiki/Special:FilePath/Grand-conde.jpg,{'nan'},Portrait of Louis II de Bourbon-Condé dit le Grand Condé,Condé Museum,Q28926924,16.0,22.0
13,http://www.wikidata.org/entity/Q3201862,L'Amour désarmé,canvas; oil paint,mythological painting; nude,private collection,Aphrodite; landscape; bird's wing; nudity; rural area; sitting; aerial perspective; woman; long hair; sky; arrow; combat; umbilicus; buttocks; areola; red hair; bow; blond hair; Cupid; Eros; Venus; putto; intergluteal cleft; breast,Rococo,,Valenciennes,France,Jean-Antoine Watteau,1715,http://commons.wikimedia.org/wiki/Special:FilePath/Watteau%20L%27Amour%20d%C3%A9sarm%C3%A9%20Mus%C3%A9e%20Cond%C3%A9.jpg,{'nan'},Cupid Disarmed,Condé Museum,Q3201862,38.0,47.0
14,http://www.wikidata.org/entity/Q3221688,Le Concert champêtre,canvas; oil paint,genre art; figure painting; landscape art,Condé Museum,gathering; fruit; music; string instrument; body of water; glade,Realism,,rue du Bac; Paris,France,Jean-Baptiste Camille Corot,1857,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste-Camille%20Corot%20-%20Le%20Concert%20champ%C3%AAtre%20-%20Google%20Art%20Project.jpg,{'nan'},Pastoral Concert,Condé Museum,Q3221688,130.0,98.0
15,http://www.wikidata.org/entity/Q3222406,Le donneur de sérénades (Mezetin),panel; oil paint,portrait,Condé Museum,clothing; Commedia dell'arte; guitar; sitting; Mezzetino; actor,Rococo,,Valenciennes,France,Jean-Antoine Watteau,1715,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Antoine%20Watteau%20-%20Le%20donneur%20de%20s%C3%A9r%C3%A9nades%20%28Mezetin%29%20-%20Google%20Art%20Project.jpg,{'nan'},The Chord,Condé Museum,Q3222406,175.0,240.0
16,http://www.wikidata.org/entity/Q3224317,Le mariage mystique de saint François d'Assise,canvas; oil paint,religious art,Condé Museum,Francis of Assisi; humility; mountain; Umbria; Franciscan; city gate; religious marriage; poverty; Order of Friars Minor; obedience; religious; woman; chastity; symbol,Sienese School,,Siena,Italy,Stefano di Giovanni,1437,http://commons.wikimedia.org/wiki/Special:FilePath/Stefano%20di%20Gionvanni%20dit%20Sassetta%20-%20Le%20mariage%20mystique%20de%20saint%20Fran%C3%A7ois%20d%27Assise%20-%20Google%20Art%20Project.jpg,{'nan'},Mystic Marriage of St. Francis,Condé Museum,Q3224317,52.0,88.0
17,http://www.wikidata.org/entity/Q3224378,,canvas; oil paint,religious art,Condé Museum,frieze; pain; involuntary manslaughter; soldier; pavement; sett; murder; capital; baby; toddler; woman; sword,classicism,massacre of the Innocents,Les Andelys,France,Nicolas Poussin,1620,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Poussin%20-%20Le%20massacre%20des%20Innocents%20-%20Google%20Art%20Project.jpg,{'nan'},Massacre of the Innocents,Condé Museum,Q3224378,171.0,147.0
18,http://www.wikidata.org/entity/Q3225661,,canvas; oil paint,fête champêtre,Condé Museum,dance; shepherd; wind instrument; folk dance; broad-leaved tree; herder; woman; swing; gallantry; village,Rococo,,Valenciennes,France,Jean-Antoine Watteau,1714,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Plaisir%20pastoral%20-%20Watteau%20-%20Mus%C3%A9e%20Cond%C3%A9.jpg,{'nan'},Pastoral Pleasure,Condé Museum,Q3225661,44.0,31.0
19,http://www.wikidata.org/entity/Q3232008,,canvas; oil paint,history painting,Condé Museum,Venice; doge; sentence; male toplessness; room; palace; man; Jacopo Foscari; crowd; throne; Francesco Foscari; Doge's Palace,Romanticism,,Saint-Maurice,France,Eugène Delacroix,1855,http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Delacroix%20-%20Les%20deux%20Foscari%20-%20Google%20Art%20Project.jpg,{'nan'},The Two Foscari,Condé Museum,Q3232008,132.0,93.0
20,http://www.wikidata.org/entity/Q3373686,Paysage avec deux nymphes et un serpent; Paysage aux deux nymphes,canvas; oil paint,mythological painting; nude; landscape art,Condé Museum,mountain; landscape; Greek nymph; human; nudity; rural area; sitting; château; woman; sky; snake; cloud; ruins; naiad; lake; tree; broad-leaved tree; body of water; bird; nymph; road; man; village,classicism,,Les Andelys,France,Nicolas Poussin,1659,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Poussin%20-%20Paysage%20avec%20deux%20nymphes%20et%20un%20serpent%20-%20Google%20Art%20Project.jpg,{'nan'},Landscape with two nymphs,Condé Museum,Q3373686,179.0,118.0
21,http://www.wikidata.org/entity/Q3399430,"Portrait de Gaston de France, duc d'Orléans",canvas; oil paint,portrait,Condé Museum,"collar; Gaston, Duke of Orléans; helmet; man; Order of the Holy Spirit; cuirass; swagger stick; lace",Baroque painting,"Gaston, Duke of Orléans",Antwerp,Belgium,Anthony van Dyck,1632,http://commons.wikimedia.org/wiki/Special:FilePath/Full%20length%20portrait%20painting%20of%20Gaston%20of%20France%2C%20Duke%20of%20Orl%C3%A9ans%20in%201634%20by%20Anthony%20van%20Dyck%20%28Mus%C3%A9e%20Cond%C3%A9%29.jpg,{'nan'},Portrait of Gaston de France,Condé Museum,Q3399430,119.0,193.0
